"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"129","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,2.73817,43.26336
"130","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,6.81774,43.53848
"131","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.30449,43.54462
"132","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.04508,43.3839
"133","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.56428,43.29036
"134","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Portugal",NA,-8.996113,39.210028
"135","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.865814,43.934476
"136","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Greece",NA,22.8006,37.5622
"137","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,4.9993,43.42067
"138","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Italy",NA,11.330514,43.318661
"139","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.7227,43.43797
"140","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.3808,43.28034
"141","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.11397,43.35792
"142","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.11582,43.34703
"143","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,7.19386,43.83409
"144","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,3.96283,43.86178
