"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"174","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.4978,43.23078
"175","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.50476,43.44744
"176","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.45834,43.24699
"177","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.20506,43.55405
"178","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.76617,43.78218
"179","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.11306,43.52348
"180","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.76672,43.57764
"181","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.73399,43.60265
"182","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.04904,43.64299
"183","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,3.882,43.64
"184","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.05117,43.82471
"185","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.26627,44.47624
"186","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.04249,43.78701
"187","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.55953,43.90005
"188","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.23421,44.13374
"189","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.16275,43.63004
"190","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.03329,43.84855
"191","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France","Provence-Alpes-C�te d'Azur",5.034,43.829
"192","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.21781,43.42182
